Fecha,Dia_Semana,SANTA_FE_TG1,SANTA_FE_TG2,SANTA_FE_TG3,PACIFICO_TG1,PACIFICO_TG2,PACIFICO_TG3,LAJA_TG3,LAJA_TG4,SF _ENERGÍA_TG4,SF _ENERGÍA_(NETO),LAJA AP,PACIFICO AP,SANTA FE AP
2026-04-08 12:00:00,miércoles,-18.97,-44.46,-44.3,-36.19,-24.36,-9.07,-30.1,0.0,-51.26,-44.83,3.03,-25.76,-8.49
2026-04-08 13:00:00,miércoles,-18.99,-44.41,-43.81,-37.11,-20.59,-9.19,-30.85,0.0,-51.8,-45.36,2.72,-23.1,-6.77
2026-04-08 14:00:00,miércoles,-19.02,-44.45,-43.04,-37.35,-22.37,-9.17,-29.33,0.0,-54.08,-47.63,4.21,-23.71,-7.1
2026-04-08 15:00:00,miércoles,-18.98,-44.37,-42.48,-37.51,-23.24,-9.17,-30.61,0.0,-57.15,-50.55,3.54,-23.07,-7.62
2026-04-08 16:00:00,miércoles,-19.01,-44.16,-44.0,-36.97,-25.74,-9.24,-29.22,0.0,-49.79,-43.07,5.14,-24.45,-9.07
2026-04-08 17:00:00,miércoles,-19.0,-44.22,-44.05,-37.62,-25.48,-9.2,-30.34,0.0,-50.42,-43.45,3.93,-24.76,-9.34
2026-04-08 18:00:00,miércoles,-19.06,-44.28,-44.13,-37.61,-27.36,-9.14,-29.37,0.0,-51.64,-45.01,4.06,-26.6,-9.64
2026-04-08 19:00:00,miércoles,-18.97,-44.23,-43.7,-37.75,-26.45,-9.16,-29.56,0.0,-53.9,-47.48,3.79,-25.43,-8.54
2026-04-08 20:00:00,miércoles,-19.02,-44.19,-44.03,-37.89,-26.25,-9.17,-28.43,0.0,-51.85,-45.38,4.82,-25.66,-8.27
2026-04-08 21:00:00,miércoles,-19.07,-44.19,-43.76,-37.78,-25.83,-9.18,-27.51,0.0,-51.84,-45.1,5.79,-25.32,-8.15
2026-04-08 22:00:00,miércoles,-19.04,-44.07,-43.89,-37.93,-25.38,-9.16,-25.79,0.0,-48.33,-41.66,7.59,-24.9,-8.74
2026-04-08 23:00:00,miércoles,-19.01,-44.07,-43.91,-37.99,-23.47,-9.16,-25.22,0.0,-45.99,-39.31,8.87,-23.55,-8.6
2026-04-09 00:00:00,jueves,-19.08,-44.15,-43.99,-38.11,-24.0,-9.19,-24.56,0.0,-51.83,-44.86,9.51,-24.15,-8.99
2026-04-09 01:00:00,jueves,-19.1,-44.02,-43.86,-38.07,-23.11,-9.17,-25.6,0.0,-43.91,-37.2,8.2,-23.4,-8.77
2026-04-09 02:00:00,jueves,-19.14,-44.14,-43.98,-38.04,-23.43,-9.16,-25.87,0.0,-49.15,-42.73,8.34,-23.36,-8.18
2026-04-09 03:00:00,jueves,-19.12,-44.06,-43.9,-37.94,-22.72,-9.2,-25.65,0.0,-48.28,-41.35,8.8,-22.74,-7.59
2026-04-09 04:00:00,jueves,-19.09,-44.07,-43.91,-38.22,-18.14,-9.17,-25.99,0.0,-49.1,-42.32,8.74,-18.92,-7.09
2026-04-09 05:00:00,jueves,-19.06,-44.03,-43.86,-38.05,-12.88,-9.19,-27.42,0.0,-48.18,-41.44,7.25,-13.73,-7.37
2026-04-09 06:00:00,jueves,-19.09,-43.93,-43.77,-38.09,-16.92,-9.17,-27.63,0.0,-46.15,-39.61,7.08,-17.28,-7.63
2026-04-09 07:00:00,jueves,-19.16,-44.09,-43.93,-38.03,-11.42,-9.17,-27.03,0.0,-48.73,-42.52,7.37,-11.77,-9.1
2026-04-09 08:00:00,jueves,-19.13,-43.94,-43.71,-37.96,-15.7,-9.16,-28.77,0.0,-47.5,-41.16,5.56,-15.94,-8.23
2026-04-09 09:00:00,jueves,-19.11,-44.07,-43.79,-37.93,-20.54,-9.12,-28.19,0.0,-50.84,-44.3,6.37,-21.16,-9.17
2026-04-09 10:00:00,jueves,-19.07,-44.12,-42.82,-37.69,-24.55,-9.21,-28.23,0.0,-55.65,-48.64,6.77,-24.5,-8.0
2026-04-09 11:00:00,jueves,-19.07,-44.18,-42.14,-37.43,-23.71,-9.18,-29.25,0.0,-57.43,-50.49,4.86,-24.12,-7.52
2026-04-09 12:00:00,jueves,-19.09,-44.19,-43.83,-37.9,-24.67,-9.19,-29.39,0.0,-54.75,-47.87,4.38,-26.09,-9.01
2026-04-09 13:00:00,jueves,-19.05,-44.18,-43.02,-38.14,-22.88,-9.17,-30.22,0.0,-53.23,-46.71,3.66,-24.85,-7.5
2026-04-09 14:00:00,jueves,-19.04,-44.21,-43.93,-37.83,-21.95,-9.16,-30.08,0.0,-46.76,-40.66,4.41,-23.64,-9.23
2026-04-09 15:00:00,jueves,-19.01,-44.17,-43.07,-37.03,-20.98,-9.1,-30.3,0.0,-46.97,-40.9,4.5,-22.2,-7.48
2026-04-09 16:00:00,jueves,-19.02,-44.26,-42.14,-36.67,-21.78,-9.17,-31.32,0.0,-49.77,-43.76,3.56,-20.91,-7.7
2026-04-09 17:00:00,jueves,-18.98,-44.26,-43.99,-36.79,-26.02,-9.24,-30.5,0.0,-45.09,-38.66,4.13,-25.22,-9.66
2026-04-09 18:00:00,jueves,-18.98,-44.16,-43.91,-36.87,-28.12,-9.16,-29.7,0.0,-45.37,-38.89,5.29,-26.91,-8.81
2026-04-09 19:00:00,jueves,-19.02,-44.23,-43.83,-37.56,-25.05,-9.2,-33.07,0.0,-46.63,-40.27,1.05,-24.58,-8.8
2026-04-09 20:00:00,jueves,-19.01,-44.26,-44.1,-37.98,-26.4,-9.17,-30.89,0.0,-47.95,-41.31,3.1,-26.28,-9.26
2026-04-09 21:00:00,jueves,-19.04,-44.18,-44.01,-37.99,-21.45,-9.21,-30.94,0.0,-49.37,-42.64,2.98,-21.63,-9.06
2026-04-09 22:00:00,jueves,-19.06,-44.17,-43.2,-38.28,-23.66,-9.18,-28.72,0.0,-52.04,-45.46,4.99,-23.87,-7.54
2026-04-09 23:00:00,jueves,-19.03,-44.14,-43.7,-37.74,-24.19,-9.17,-28.48,0.0,-50.69,-43.89,5.95,-24.16,-8.45
2026-04-10 00:00:00,viernes,-18.99,-44.12,-43.84,-38.14,-24.16,-9.17,-28.02,0.0,-47.87,-41.03,6.82,-24.57,-8.63
2026-04-10 01:00:00,viernes,-19.01,-44.1,-43.18,-38.01,-23.17,-9.18,-28.54,0.0,-53.15,-46.17,6.23,-23.2,-7.53
2026-04-10 02:00:00,viernes,-19.0,-44.12,-43.81,-38.29,-24.68,-9.15,-26.42,0.0,-51.02,-44.11,8.39,-24.67,-8.95
2026-04-10 03:00:00,viernes,-18.98,-44.1,-43.94,-37.95,-25.47,-9.19,-28.75,0.0,-48.93,-41.95,5.94,-25.32,-6.93
2026-04-10 04:00:00,viernes,-19.08,-44.13,-43.97,-38.12,-23.79,-9.17,-27.43,0.0,-48.17,-41.81,6.95,-24.08,-7.3
2026-04-10 05:00:00,viernes,-19.07,-44.03,-43.87,-38.17,-25.54,-9.17,-27.35,0.0,-48.17,-41.73,6.7,-25.94,-7.76
2026-04-10 06:00:00,viernes,-19.03,-44.0,-43.83,-38.03,-25.28,-9.19,-28.71,0.0,-46.85,-40.13,5.48,-24.9,-7.66
2026-04-10 07:00:00,viernes,-19.03,-44.02,-43.86,-37.94,-24.01,-9.15,-28.37,0.0,-47.8,-41.09,5.6,-24.18,-7.23
2026-04-10 08:00:00,viernes,-19.11,-44.07,-43.91,-37.97,-24.79,-9.14,-27.86,0.0,-47.67,-41.01,6.2,-25.22,-8.26
2026-04-10 09:00:00,viernes,-19.11,-44.07,-43.88,-38.04,-26.89,-9.2,-27.84,0.0,-51.62,-45.19,6.34,-27.64,-8.27
2026-04-10 10:00:00,viernes,-19.16,-44.1,-43.93,-38.11,-26.51,-9.15,-27.01,0.0,-50.38,-43.79,7.06,-27.6,-8.25
2026-04-10 11:00:00,viernes,-19.11,-43.1,-44.03,-37.7,-21.74,-9.19,-27.72,0.0,-46.71,-40.41,5.86,-23.68,-7.46
2026-04-10 12:00:00,viernes,-19.09,-43.24,-44.15,-35.91,-22.21,-9.18,-26.98,0.0,-47.01,-40.5,6.28,-22.88,-8.92
2026-04-10 13:00:00,viernes,-19.02,-43.29,-44.11,-35.94,-25.34,-9.11,-29.1,0.0,-48.16,-41.59,4.76,-25.01,-8.02
2026-04-10 14:00:00,viernes,-19.0,-43.82,-43.83,-37.83,-22.31,-9.21,-29.69,0.0,-51.04,-44.36,4.16,-23.94,-8.21
2026-04-10 15:00:00,viernes,-18.99,-43.87,-43.37,-37.95,-18.8,-9.18,-30.24,0.0,-52.94,-45.87,3.6,-20.47,-7.02
2026-04-10 16:00:00,viernes,-18.96,-43.85,-42.76,-37.93,-24.35,-9.16,-29.07,0.0,-56.3,-49.34,5.48,-24.66,-6.02
2026-04-10 17:00:00,viernes,-18.89,-43.73,-41.77,-37.92,-26.22,-9.16,-29.53,0.0,-55.89,-48.94,4.85,-25.92,-5.11
2026-04-10 18:00:00,viernes,-18.93,-43.69,-44.05,-37.73,-24.8,-9.18,-30.29,0.0,-51.32,-44.42,4.32,-24.38,-8.14
2026-04-10 19:00:00,viernes,-18.88,-43.72,-43.53,-38.04,-26.27,-9.17,-32.14,0.0,-53.01,-46.23,1.55,-26.06,-7.2
2026-04-10 20:00:00,viernes,-19.01,-43.45,-43.93,-38.06,-26.2,-9.19,-33.11,0.0,-49.31,-42.72,0.54,-25.55,-7.83
2026-04-10 21:00:00,viernes,-19.01,-43.28,-43.92,-38.04,-24.37,-9.19,-32.46,0.0,-48.63,-42.05,1.22,-24.49,-8.4
2026-04-10 22:00:00,viernes,-19.03,-43.29,-43.99,-37.96,-24.92,-9.15,-31.98,0.0,-46.22,-39.99,1.76,-24.82,-8.64
2026-04-10 23:00:00,viernes,-19.06,-43.46,-44.19,-37.86,-17.39,-9.2,-31.3,0.0,-47.06,-40.76,3.19,-17.32,-8.86
2026-04-11 00:00:00,sábado,-19.07,-43.56,-44.24,-37.94,-19.68,-9.18,-33.47,0.0,-51.16,-44.53,1.41,-19.83,-8.47
2026-04-11 01:00:00,sábado,-19.01,-43.77,-43.91,-38.09,-18.93,-9.15,-33.46,0.0,-48.67,-41.93,1.02,-19.57,-9.04
2026-04-11 02:00:00,sábado,-19.05,-43.71,-43.11,-37.63,-15.52,-9.19,-33.89,0.0,-52.25,-45.49,0.51,-15.6,-7.69
2026-04-11 03:00:00,sábado,-19.03,-43.61,-44.19,-37.66,-7.34,-8.53,-32.86,0.0,-44.99,-38.26,1.94,-6.83,-8.44
2026-04-11 04:00:00,sábado,-18.98,-43.6,-44.18,-37.94,-12.51,-8.48,-31.92,0.0,-43.61,-36.86,2.72,-12.5,-7.57
2026-04-11 05:00:00,sábado,-19.02,-43.6,-44.33,-38.11,-13.31,-8.67,-31.37,0.0,-48.61,-41.96,3.28,-13.78,-7.85
2026-04-11 06:00:00,sábado,-19.01,-43.59,-43.41,-38.08,-13.99,-9.04,-33.99,0.0,-50.06,-43.35,0.51,-14.76,-6.58
2026-04-11 07:00:00,sábado,-19.03,-43.56,-44.25,-38.13,-16.01,-9.19,-32.12,0.0,-46.71,-39.93,2.38,-16.81,-7.0
2026-04-11 08:00:00,sábado,-19.02,-43.61,-44.24,-37.54,-20.26,-9.18,-32.03,0.0,-46.83,-40.14,2.29,-20.55,-8.08
2026-04-11 09:00:00,sábado,-19.01,-43.56,-44.24,-37.98,-20.17,-9.16,-30.74,0.0,-46.37,-39.64,3.46,-21.1,-7.37
2026-04-11 10:00:00,sábado,-19.04,-43.11,-44.12,-36.04,-20.59,-9.19,-29.79,0.0,-38.63,-32.3,4.26,-18.35,-6.54
2026-04-11 11:00:00,sábado,-19.01,-43.07,-44.18,-35.85,-20.46,-9.14,-29.67,0.0,-38.47,-32.06,3.76,-18.09,-7.59
2026-04-11 12:00:00,sábado,-19.03,-43.42,-44.25,-34.99,-21.36,-9.21,-31.2,0.0,-40.77,-34.44,2.92,-17.95,-7.28
2026-04-11 13:00:00,sábado,-19.03,-43.25,-44.2,-35.05,-21.03,-9.18,-30.75,0.0,-37.37,-31.32,3.28,-17.84,-7.79
2026-04-11 14:00:00,sábado,-19.03,-43.43,-44.23,-34.41,-21.23,-9.17,-30.22,0.0,-35.99,-30.31,3.91,-17.47,-8.27
2026-04-11 15:00:00,sábado,-18.97,-43.89,-44.07,-33.55,-21.2,-9.14,-30.11,0.0,-42.06,-35.76,4.33,-16.97,-8.36
2026-04-11 16:00:00,sábado,-19.0,-43.76,-44.19,-32.93,-23.45,-9.2,-30.93,0.0,-40.46,-34.19,3.62,-18.33,-8.37
2026-04-11 17:00:00,sábado,-18.98,-43.71,-43.47,-32.03,-23.55,-9.12,-30.4,0.0,-43.62,-37.24,4.27,-18.0,-7.96
2026-04-11 18:00:00,sábado,-18.93,-43.92,-42.38,-34.43,-26.18,-8.94,-30.63,0.0,-41.97,-35.7,4.36,-23.52,-7.39
2026-04-11 19:00:00,sábado,-19.03,-43.78,-44.26,-35.66,-22.8,-8.63,-30.79,0.0,-38.96,-32.76,4.18,-20.83,-8.73
2026-04-11 20:00:00,sábado,-18.98,-43.57,-44.16,-36.9,-22.43,-8.7,-31.71,0.0,-42.5,-36.41,2.46,-21.67,-9.1
2026-04-11 21:00:00,sábado,-18.97,-43.63,-44.17,-37.21,-23.55,-8.64,-31.93,0.0,-43.41,-37.23,1.98,-23.67,-9.56
2026-04-11 22:00:00,sábado,-18.93,-43.59,-44.16,-37.28,-23.93,-8.67,-30.57,0.0,-43.08,-36.83,3.59,-24.22,-8.38
2026-04-11 23:00:00,sábado,-19.04,-43.82,-44.16,-38.09,-22.0,-8.66,-30.34,0.0,-45.09,-38.79,3.78,-22.43,-8.95
2026-04-12 00:00:00,domingo,-19.05,-43.88,-43.49,-37.99,-23.99,-8.66,-32.58,0.0,-49.46,-43.19,1.71,-23.86,-7.92
2026-04-12 01:00:00,domingo,-19.01,-43.85,-43.63,-38.22,-28.64,-8.65,-31.88,0.0,-47.74,-41.24,2.97,-29.13,-8.35
2026-04-12 02:00:00,domingo,-18.99,-43.64,-44.16,-37.86,-25.33,-8.65,-30.95,0.0,-46.84,-40.17,3.96,-25.39,-9.04
2026-04-12 03:00:00,domingo,-19.03,-43.39,-44.12,-38.15,-24.9,-8.68,-32.19,0.0,-41.44,-34.92,2.74,-24.87,-7.77
2026-04-12 04:00:00,domingo,-19.01,-43.54,-44.14,-38.02,-23.93,-8.67,-32.95,0.0,-43.78,-37.49,1.53,-24.86,-7.52
2026-04-12 05:00:00,domingo,-19.02,-43.63,-44.19,-37.52,-23.03,-8.65,-32.65,0.0,-46.11,-39.85,1.78,-23.22,-7.94
2026-04-12 06:00:00,domingo,-19.04,-43.6,-43.61,-37.63,-24.79,-8.68,-32.14,0.0,-48.86,-42.54,2.47,-24.79,-6.64
2026-04-12 07:00:00,domingo,-19.06,-43.68,-43.79,-37.74,-23.54,-8.64,-31.66,0.0,-47.16,-40.82,2.7,-23.4,-7.32
2026-04-12 08:00:00,domingo,-19.07,-43.36,-43.91,-37.83,-24.81,-8.68,-32.25,0.0,-43.44,-37.07,2.34,-24.91,-7.22
2026-04-12 09:00:00,domingo,-19.06,-43.45,-44.19,-37.48,-18.66,-8.65,-30.69,0.0,-44.12,-37.76,3.96,-19.27,-8.39
2026-04-12 10:00:00,domingo,-19.1,-43.47,-44.22,-37.73,-17.31,-8.68,-30.74,0.0,-40.0,-33.96,4.0,-18.16,-8.02
2026-04-12 11:00:00,domingo,-19.06,-43.55,-44.24,-37.37,-15.41,-8.68,-30.84,0.0,-37.68,-31.95,3.82,-15.2,-7.89
2026-04-12 12:00:00,domingo,-19.05,-43.72,-43.39,-37.64,-17.48,-8.66,-31.79,0.0,-39.65,-34.14,2.55,-17.42,-7.75
2026-04-12 13:00:00,domingo,-19.0,-43.78,-42.95,-37.49,-19.97,-8.63,-31.76,0.0,-43.25,-37.74,2.57,-19.92,-9.0
2026-04-12 14:00:00,domingo,-18.98,-43.79,-42.42,-37.37,-20.26,-8.69,-31.48,0.0,-43.44,-37.92,2.76,-19.9,-5.8
2026-04-12 15:00:00,domingo,-19.08,-43.9,-43.58,-38.11,-14.56,-8.65,-31.19,0.0,-40.39,-34.81,3.77,-15.27,-7.25
2026-04-12 16:00:00,domingo,-19.1,-43.96,-43.27,-37.77,-16.79,-8.68,-31.42,0.0,-41.25,-35.41,3.19,-17.39,-7.15
2026-04-12 17:00:00,domingo,-19.01,-44.26,-42.63,-37.7,-21.51,-8.64,-31.05,0.0,-43.21,-37.27,3.62,-21.79,-6.72
2026-04-12 18:00:00,domingo,-19.05,-44.2,-43.84,-37.74,-25.27,-8.65,-30.57,0.0,-41.43,-35.49,4.51,-24.98,-6.91
2026-04-12 19:00:00,domingo,-19.05,-44.36,-42.46,-38.0,-23.84,-8.67,-29.93,0.0,-49.95,-43.87,5.0,-23.98,-6.21
2026-04-12 20:00:00,domingo,-19.06,-43.89,-44.38,-37.71,-25.98,-8.68,-31.47,0.0,-43.44,-36.93,3.5,-25.51,-7.52
2026-04-12 21:00:00,domingo,-19.06,-43.9,-44.25,-37.95,-23.62,-8.65,-31.52,0.0,-41.5,-35.06,3.2,-23.66,-7.56
2026-04-12 22:00:00,domingo,-19.0,-44.32,-44.16,-38.02,-22.36,-8.68,-32.65,0.0,-44.79,-38.27,2.1,-22.83,-7.94
2026-04-12 23:00:00,domingo,-19.04,-44.31,-44.34,-38.12,-21.71,-8.23,-30.21,0.0,-45.16,-38.77,4.36,-21.41,-8.45
2026-04-13 00:00:00,lunes,-19.05,-44.31,-44.35,-38.02,-25.25,-8.15,-29.79,0.0,-44.88,-38.36,4.36,-24.67,-8.07
2026-04-13 01:00:00,lunes,-19.07,-43.93,-44.29,-38.07,-28.45,-8.13,-29.87,0.0,-42.29,-35.79,4.38,-28.17,-6.64
2026-04-13 02:00:00,lunes,-19.15,-43.59,-44.15,-37.98,-29.18,-8.14,-30.7,0.0,-38.13,-31.7,3.87,-28.35,-5.25
2026-04-13 03:00:00,lunes,-19.01,-43.97,-44.11,-37.96,-27.55,-8.17,-30.07,0.0,-49.42,-42.7,4.44,-26.81,-7.22
2026-04-13 04:00:00,lunes,-19.03,-43.94,-43.21,-38.05,-27.09,-8.16,-29.45,0.0,-48.57,-42.2,4.73,-27.2,-6.51
2026-04-13 05:00:00,lunes,-19.09,-44.14,-43.1,-38.04,-26.14,-8.16,-30.49,0.0,-51.81,-45.43,3.68,-26.07,-8.42
2026-04-13 06:00:00,lunes,-19.07,-44.07,-44.35,-38.1,-26.14,-8.14,-30.43,0.0,-46.25,-39.98,3.6,-25.79,-8.08
2026-04-13 07:00:00,lunes,-19.08,-44.13,-42.06,-38.07,-21.71,-8.16,-30.91,0.0,-52.9,-46.64,3.02,-20.82,-6.28
2026-04-13 08:00:00,lunes,-19.12,-43.95,-44.04,-37.97,-25.26,-8.13,-31.45,0.0,-42.13,-35.7,1.83,-24.49,-7.52
2026-04-13 09:00:00,lunes,-19.09,-44.02,-43.88,-37.77,-24.72,-8.17,-30.57,0.0,-44.43,-38.0,2.62,-24.12,-8.45
2026-04-13 10:00:00,lunes,-19.09,-44.14,-42.38,-37.87,-22.98,-8.1,-30.45,0.0,-52.07,-45.62,2.8,-22.76,-7.45
2026-04-13 11:00:00,lunes,-19.15,-44.12,-44.27,-37.69,-22.55,-8.15,-31.45,0.0,-46.0,-39.78,1.73,-23.01,-9.52
2026-04-13 12:00:00,lunes,-19.1,-44.16,-43.5,-37.73,-25.14,-8.18,-32.88,0.0,-49.88,-43.56,0.79,-25.12,-7.96
2026-04-13 13:00:00,lunes,-19.12,-44.17,-44.12,-37.55,-20.5,-8.13,-33.56,0.0,-43.41,-37.0,0.37,-20.29,-7.23
2026-04-13 14:00:00,lunes,-19.05,-44.27,-42.21,-37.54,-23.63,-8.11,-34.05,0.0,-45.21,-39.05,0.25,-23.27,-6.71
2026-04-13 15:00:00,lunes,-18.95,-44.31,-38.73,-37.13,-21.01,-8.15,-34.72,0.0,-50.59,-44.32,-0.16,-20.03,-4.13
2026-04-13 16:00:00,lunes,-18.93,-44.21,-42.47,-37.6,-18.92,-8.15,-36.2,0.0,-41.55,-35.36,-2.01,-18.79,-8.0
2026-04-13 17:00:00,lunes,-18.99,-44.47,-39.67,-37.37,-23.43,-8.12,-34.72,0.0,-47.89,-41.54,-0.43,-22.69,-5.55
2026-04-13 18:00:00,lunes,-19.06,-44.53,-41.38,-36.12,-35.08,-8.16,-34.53,0.0,-43.99,-37.71,0.19,-31.83,-7.83
2026-04-13 19:00:00,lunes,-19.06,-44.31,-44.33,-36.98,-24.21,-8.25,-33.99,0.0,-38.18,-32.43,-0.59,-22.49,-8.55
2026-04-13 20:00:00,lunes,-19.08,-44.39,-44.06,-33.27,-30.73,-8.65,-34.34,0.0,-40.49,-34.58,-0.87,-27.52,-8.16
2026-04-13 21:00:00,lunes,-19.07,-44.35,-44.46,-34.12,-26.94,-8.65,-32.19,0.0,-44.8,-38.43,1.12,-25.51,-8.2
2026-04-13 22:00:00,lunes,-19.11,-44.36,-44.48,-33.78,-27.93,-8.67,-31.16,0.0,-46.24,-39.85,2.14,-26.16,-8.64
2026-04-13 23:00:00,lunes,-19.09,-44.16,-44.34,-34.28,-26.47,-8.66,-31.36,0.0,-42.89,-36.41,3.0,-25.08,-8.36
2026-04-14 00:00:00,martes,-19.05,-44.35,-44.45,-34.29,-23.78,-8.68,-31.37,0.0,-47.91,-41.4,2.7,-22.03,-9.01
2026-04-14 01:00:00,martes,-19.01,-44.43,-44.34,-31.99,-29.18,-8.67,-31.19,0.0,-49.8,-43.39,2.82,-27.85,-7.98
2026-04-14 02:00:00,martes,-19.07,-44.42,-43.82,-30.61,-30.67,-8.64,-31.64,0.0,-51.12,-44.75,2.4,-28.36,-7.99
2026-04-14 03:00:00,martes,-19.09,-44.6,-39.95,-31.44,-28.79,-8.66,-30.75,0.0,-63.31,-56.97,3.19,-27.39,-4.4
2026-04-14 04:00:00,martes,-19.11,-44.43,-41.61,-32.09,-27.56,-8.65,-32.1,0.0,-55.85,-49.56,1.9,-25.55,-6.77
2026-04-14 05:00:00,martes,-19.13,-44.37,-43.05,-28.64,-32.64,-8.7,-32.33,0.0,-53.03,-46.38,1.27,-29.83,-7.86
2026-04-14 06:00:00,martes,-19.18,-44.45,-42.28,-28.21,-30.46,-8.65,-31.33,0.0,-55.29,-48.57,1.68,-26.78,-7.25
2026-04-14 07:00:00,martes,-19.18,-44.33,-44.34,-26.06,-30.37,-8.68,-28.18,0.0,-46.36,-39.8,5.44,-25.41,-9.0
2026-04-14 08:00:00,martes,-19.15,-44.42,-41.57,-21.37,-32.54,-8.67,-27.43,0.0,-53.79,-47.32,6.18,-24.26,-6.5
2026-04-14 09:00:00,martes,-19.13,-44.46,-42.55,-20.39,-33.99,-8.63,-28.7,0.0,-50.97,-44.3,5.21,-24.99,-8.71
2026-04-14 10:00:00,martes,-19.16,-44.31,-43.74,-19.02,-29.78,-9.17,-29.16,0.0,-48.26,-41.54,4.89,-22.99,-10.0
2026-04-14 11:00:00,martes,-19.16,-43.45,-39.69,-21.79,-21.52,-9.18,-29.53,0.0,-61.44,-54.53,4.2,-17.99,-4.99
2026-04-14 12:00:00,martes,-19.12,-44.33,-42.62,-24.02,-13.71,-9.19,-28.66,0.0,-47.23,-41.1,4.86,-12.92,-8.24
2026-04-14 13:00:00,martes,-19.11,-44.33,-41.38,-27.72,-7.55,-9.15,-29.71,0.0,-52.7,-46.42,4.18,-7.24,-5.95
2026-04-14 14:00:00,martes,-19.11,-44.47,-42.11,-30.58,-11.77,-8.22,-29.95,0.0,-47.96,-41.67,4.12,-9.39,-7.54
2026-04-14 15:00:00,martes,-19.13,-44.54,-42.13,-32.09,-8.01,-8.14,-28.16,0.0,-48.81,-42.49,5.84,-6.18,-7.73
2026-04-14 16:00:00,martes,-19.14,-44.58,-41.31,-31.99,-3.46,-7.77,-28.16,0.0,-46.36,-40.14,5.41,-4.36,-8.26
2026-04-14 17:00:00,martes,-19.21,-44.14,-43.37,-26.53,-3.05,-7.67,-27.45,0.0,-35.94,-29.81,6.29,-0.29,-9.31
2026-04-14 18:00:00,martes,-19.17,-43.96,-43.31,-28.63,-5.02,-7.68,-26.84,0.0,-46.18,-39.62,6.77,-6.77,-8.1
2026-04-14 19:00:00,martes,-19.21,-43.77,-43.4,-30.25,-13.01,-7.61,-27.45,0.0,-42.34,-35.53,5.2,-16.83,-7.4
2026-04-14 20:00:00,martes,-19.17,-43.94,-43.64,-24.59,-10.87,-7.82,-28.08,0.0,-46.77,-40.06,4.78,-10.57,-7.19
2026-04-14 21:00:00,martes,-19.18,-44.28,-41.39,-14.47,-20.76,-8.15,-27.59,0.0,-56.41,-49.55,5.14,-13.26,-5.48
2026-04-14 22:00:00,martes,-19.18,-44.16,-44.38,-12.95,-20.51,-8.16,-28.35,0.0,-46.22,-39.45,4.39,-12.74,-7.67
2026-04-14 23:00:00,martes,-19.21,-43.98,-44.45,-9.75,-17.85,-8.13,-26.08,0.0,-46.63,-40.3,7.41,-6.99,-7.74
2026-04-15 00:00:00,miércoles,-19.13,-43.92,-44.41,-7.09,-17.18,-6.27,-26.06,0.0,-44.41,-37.94,7.13,-1.38,-8.29
2026-04-15 01:00:00,miércoles,-18.89,-43.95,-44.45,-9.34,-17.26,-7.18,-23.55,0.0,-48.8,-42.08,9.34,-4.07,-7.87
2026-04-15 02:00:00,miércoles,-19.2,-44.02,-42.13,-8.96,-14.76,-7.19,-22.89,0.0,-57.21,-50.18,10.31,-0.58,-6.33
2026-04-15 03:00:00,miércoles,-19.23,-44.07,-44.0,-8.71,-13.25,-7.1,-22.1,0.0,-51.37,-44.46,11.37,1.02,-8.03
2026-04-15 04:00:00,miércoles,-19.18,-44.09,-43.0,-8.26,-16.92,-7.11,-23.88,0.0,-54.63,-47.94,9.75,-2.64,-6.59
2026-04-15 05:00:00,miércoles,-19.13,-43.91,-43.42,-7.59,-19.63,-7.14,-24.93,0.0,-49.74,-43.15,8.72,-4.4,-7.51
2026-04-15 06:00:00,miércoles,-19.18,-43.88,-43.79,-10.06,-14.67,-7.14,-24.55,0.0,-47.74,-40.92,9.27,-1.15,-7.69
2026-04-15 07:00:00,miércoles,-19.15,-43.96,-42.54,-8.25,-16.48,-7.13,-25.38,0.0,-51.69,-45.03,8.32,-3.36,-6.96
2026-04-15 08:00:00,miércoles,-19.25,-43.47,-43.77,-8.04,-17.75,-7.23,-24.93,0.0,-43.46,-37.1,8.52,-4.69,-8.45
2026-04-15 09:00:00,miércoles,-19.19,-43.77,-42.22,-8.09,-15.57,-7.12,-25.64,0.0,-46.98,-40.69,8.01,-3.03,-7.94
2026-04-15 10:00:00,miércoles,-19.13,-43.9,-39.83,-3.07,-11.45,-6.58,-26.61,0.0,-47.4,-41.18,6.52,6.6,-5.36
2026-04-15 11:00:00,miércoles,-19.21,-43.93,-40.82,0.0,-9.37,-6.56,-27.17,0.0,-48.68,-42.9,5.94,12.67,-5.33
2026-04-15 12:00:00,miércoles,-19.08,-44.03,-37.87,0.0,-7.39,-6.12,-27.84,0.0,-53.24,-47.07,5.52,15.74,-2.98
2026-04-15 13:00:00,miércoles,-19.1,-43.89,-42.59,0.0,-4.82,-6.08,-26.28,0.0,-45.95,-39.63,6.85,19.54,-7.39
2026-04-15 14:00:00,miércoles,-19.06,-43.91,-42.3,0.0,-3.42,-6.14,-28.98,0.0,-43.49,-37.3,4.66,21.21,-7.6
2026-04-15 15:00:00,miércoles,-19.02,-43.9,-42.62,0.0,-3.05,-6.1,-26.97,0.0,-42.02,-35.77,7.36,21.67,-7.56
2026-04-15 16:00:00,miércoles,-18.98,-44.0,-41.01,0.0,-3.05,-6.12,-27.12,0.0,-44.82,-38.39,7.09,23.17,-6.94
